ssrd,longitude,latitude
18229358.00000000,118.2,4.7
5781322,95.7,4.6
5937754,95.8,4.6
6094608,95.9,4.6
6318900,96,4.6
6552498,96.1,4.6
6834292,96.2,4.6
7032372,96.3,4.6
7235712,96.4,4.6
7428008,96.5,4.6
7595838,96.6,4.6
7756168,96.7,4.6
7849652,96.8,4.6
8025484,96.9,4.6
8201202,97,4.6
8620376,97.1,4.6
9149122,97.2,4.6
9654518,97.3,4.6
10146058.00000000,97.4,4.6
10668682.00000000,97.5,4.6
11150300.00000000,97.6,4.6
11271408.00000000,97.7,4.6
11378482.00000000,97.8,4.6
11386460.00000000,97.9,4.6
11082510.00000000,98,4.6
6730480,100.6,4.6
6744974,100.7,4.6
6884538,100.8,4.6
7032024,100.9,4.6
7184908,101,4.6
7350254,101.1,4.6
7511852,101.2,4.6
7664018,101.3,4.6
7896824,101.4,4.6
8130034,101.5,4.6
8335590,101.6,4.6
8527192,101.7,4.6
8685714,101.8,4.6
8678576,101.9,4.6
8727104,102,4.6
8766864,102.1,4.6
8747992,102.2,4.6
8716232,102.3,4.6
8575308,102.4,4.6
8595098,102.5,4.6
8637118,102.6,4.6
8824442,102.7,4.6
9198792,102.8,4.6
9574804,102.9,4.6
10063430.00000000,103,4.6
10548294.00000000,103.1,4.6
11033262.00000000,103.2,4.6
11311424.00000000,103.3,4.6
11544992.00000000,103.4,4.6
18892594.00000000,114.3,4.6
18759508.00000000,114.4,4.6
18648236.00000000,114.5,4.6
18573716.00000000,114.6,4.6
18495210.00000000,114.7,4.6
18423610.00000000,114.8,4.6
18318582.00000000,114.9,4.6
18206204.00000000,115,4.6
18147836.00000000,115.1,4.6
18114970.00000000,115.2,4.6
18122460.00000000,115.3,4.6
18297344.00000000,115.4,4.6
18496934.00000000,115.5,4.6
18696792.00000000,115.6,4.6
18899676.00000000,115.7,4.6
19102950.00000000,115.8,4.6
19216300.00000000,115.9,4.6
19184710.00000000,116,4.6
19143454.00000000,116.1,4.6
18989140.00000000,116.2,4.6
18708212.00000000,116.3,4.6
18403446.00000000,116.4,4.6
18059266.00000000,116.5,4.6
17750814.00000000,116.6,4.6
17454776.00000000,116.7,4.6
17260654.00000000,116.8,4.6
17098610.00000000,116.9,4.6
16936714.00000000,117,4.6
16862902.00000000,117.1,4.6
16808704.00000000,117.2,4.6
16785570.00000000,117.3,4.6
16837104.00000000,117.4,4.6
16904476.00000000,117.5,4.6
17098754.00000000,117.6,4.6
17275210.00000000,117.7,4.6
17424284.00000000,117.8,4.6
17637970.00000000,117.9,4.6
17900976.00000000,118,4.6
18233044.00000000,118.1,4.6
18684562.00000000,118.2,4.6
19141634.00000000,118.3,4.6
19600432.00000000,118.4,4.6
20059160.00000000,118.5,4.6
5883410,95.8,4.5
6040418,95.9,4.5
6284140,96,4.5
6599464,96.1,4.5
6959782,96.2,4.5
7134188,96.3,4.5
7330318,96.4,4.5
7522538,96.5,4.5
7648734,96.6,4.5
7725904,96.7,4.5
7783608,96.8,4.5
7888128,96.9,4.5
8064018,97,4.5
8480676,97.1,4.5
8975400,97.2,4.5
9436334,97.3,4.5
9888450,97.4,4.5
10376600.00000000,97.5,4.5
10870412.00000000,97.6,4.5
10984530.00000000,97.7,4.5
11107956.00000000,97.8,4.5
11127612.00000000,97.9,4.5
10795910.00000000,98,4.5
10411156.00000000,98.1,4.5
7390484,100.6,4.5
7371932,100.7,4.5
7504080,100.8,4.5
7647730,100.9,4.5
7800774,101,4.5
7953424,101.1,4.5
8088540,101.2,4.5
8219554,101.3,4.5
8375262,101.4,4.5
8608526,101.5,4.5
8811774,101.6,4.5
8959240,101.7,4.5
9058276,101.8,4.5
8951932,101.9,4.5
8908978,102,4.5
8951654,102.1,4.5
8888260,102.2,4.5
8721270,102.3,4.5
8480316,102.4,4.5
8356030,102.5,4.5
8374778,102.6,4.5
8562146,102.7,4.5
8939798,102.8,4.5
9321808,102.9,4.5
9841460,103,4.5
10412430.00000000,103.1,4.5
10896904.00000000,103.2,4.5
11185062.00000000,103.3,4.5
11495374.00000000,103.4,4.5
19137844.00000000,114.1,4.5
18996964.00000000,114.2,4.5
18774558.00000000,114.3,4.5
18615760.00000000,114.4,4.5
18501724.00000000,114.5,4.5
18418934.00000000,114.6,4.5
18311766.00000000,114.7,4.5
18248736.00000000,114.8,4.5
18227740.00000000,114.9,4.5
18120896.00000000,115,4.5
18061908.00000000,115.1,4.5
18061110.00000000,115.2,4.5
18107930.00000000,115.3,4.5
18318828.00000000,115.4,4.5
18539492.00000000,115.5,4.5
18739266.00000000,115.6,4.5
18941262.00000000,115.7,4.5
19138532.00000000,115.8,4.5
19260300.00000000,115.9,4.5
19182226.00000000,116,4.5
19133374.00000000,116.1,4.5
18984818.00000000,116.2,4.5
18674136.00000000,116.3,4.5
18315020.00000000,116.4,4.5
17922330.00000000,116.5,4.5
17548778.00000000,116.6,4.5
17249562.00000000,116.7,4.5
17056826.00000000,116.8,4.5
16864814.00000000,116.9,4.5
16655086.00000000,117,4.5
16596576.00000000,117.1,4.5
16546146.00000000,117.2,4.5
16516318.00000000,117.3,4.5
16587324.00000000,117.4,4.5
16699542.00000000,117.5,4.5
16949048.00000000,117.6,4.5
17344770.00000000,117.7,4.5
17523406.00000000,117.8,4.5
17736118.00000000,117.9,4.5
18084358.00000000,118,4.5
18574688.00000000,118.1,4.5
19080300.00000000,118.2,4.5
19558348.00000000,118.3,4.5
20015760.00000000,118.4,4.5
20488808.00000000,118.5,4.5
21020400.00000000,118.6,4.5
5994222,95.9,4.4
6305596,96,4.4
6705452,96.1,4.4
7081850,96.2,4.4
7257720,96.3,4.4
7432124,96.4,4.4
7599216,96.5,4.4
7651912,96.6,4.4
7672082,96.7,4.4
7728008,96.8,4.4
7822206,96.9,4.4
7931932,97,4.4
8320010,97.1,4.4
8769438,97.2,4.4
9214398,97.3,4.4
9665984,97.4,4.4
10119060.00000000,97.5,4.4
10558608.00000000,97.6,4.4
10709068.00000000,97.7,4.4
10847090.00000000,97.8,4.4
10868772.00000000,97.9,4.4
10537058.00000000,98,4.4
10203330.00000000,98.1,4.4
9800402,98.2,4.4
7979892,100.6,4.4
8007058,100.7,4.4
8135138,100.8,4.4
8267920,100.9,4.4
8409730,101,4.4
8538718,101.1,4.4
8656582,101.2,4.4
8786808,101.3,4.4
8931256,101.4,4.4
9088062,101.5,4.4
9255338,101.6,4.4
9345858,101.7,4.4
9406896,101.8,4.4
9318336,101.9,4.4
9183258,102,4.4
9111800,102.1,4.4
8930770,102.2,4.4
8642256,102.3,4.4
8388546,102.4,4.4
8259976,102.5,4.4
8149762,102.6,4.4
8302046,102.7,4.4
8685218,102.8,4.4
9078046,102.9,4.4
9590192,103,4.4
10190430.00000000,103.1,4.4
10741026.00000000,103.2,4.4
11116192.00000000,103.3,4.4
11516846.00000000,103.4,4.4
19191206.00000000,114,4.4
19085722.00000000,114.1,4.4
18939386.00000000,114.2,4.4
18723718.00000000,114.3,4.4
18504148.00000000,114.4,4.4
18354652.00000000,114.5,4.4
18239798.00000000,114.6,4.4
18115290.00000000,114.7,4.4
18052990.00000000,114.8,4.4
18050352.00000000,114.9,4.4
18023342.00000000,115,4.4
18006150.00000000,115.1,4.4
18048148.00000000,115.2,4.4
18120952.00000000,115.3,4.4
18318054.00000000,115.4,4.4
18559884.00000000,115.5,4.4
18782384.00000000,115.6,4.4
18977704.00000000,115.7,4.4
19170200.00000000,115.8,4.4
19275094.00000000,115.9,4.4
19210992.00000000,116,4.4
19134000.00000000,116.1,4.4
18952000.00000000,116.2,4.4
18591468.00000000,116.3,4.4
18207644.00000000,116.4,4.4
17815184.00000000,116.5,4.4
17416870.00000000,116.6,4.4
17061774.00000000,116.7,4.4
16824084.00000000,116.8,4.4
16598938.00000000,116.9,4.4
16399920.00000000,117,4.4
16324296.00000000,117.1,4.4
16279536.00000000,117.2,4.4
16264228.00000000,117.3,4.4
16375032.00000000,117.4,4.4
16520128.00000000,117.5,4.4
17569638.00000000,117.8,4.4
17906660.00000000,117.9,4.4
18413090.00000000,118,4.4
18954064.00000000,118.1,4.4
19461098.00000000,118.2,4.4
19952648.00000000,118.3,4.4
20433034.00000000,118.4,4.4
20845646.00000000,118.5,4.4
22150038.00000000,126.8,4.4
6525176,96,4.3
6932026,96.1,4.3
7299122,96.2,4.3
7484266,96.3,4.3
7673000,96.4,4.3
7826614,96.5,4.3
7814710,96.6,4.3
7833286,96.7,4.3
7888434,96.8,4.3
7982726,96.9,4.3
8042742,97,4.3
8213806,97.1,4.3
8657000,97.2,4.3
9102390,97.3,4.3
9553688,97.4,4.3
10000654.00000000,97.5,4.3
10288584.00000000,97.6,4.3
10376140.00000000,97.7,4.3
10515442.00000000,97.8,4.3
10534234.00000000,97.9,4.3
10205190.00000000,98,4.3
9879116,98.1,4.3
9511610,98.2,4.3
8400710,100.6,4.3
8541362,100.7,4.3
8666154,100.8,4.3
8812780,100.9,4.3
8961164,101,4.3
9069268,101.1,4.3
9186076,101.2,4.3
9316594,101.3,4.3
9461084,101.4,4.3
9567408,101.5,4.3
9595180,101.6,4.3
9665104,101.7,4.3
9722896,101.8,4.3
9637452,101.9,4.3
9481628,102,4.3
9155786,102.1,4.3
8698412,102.2,4.3
8399958,102.3,4.3
8153700,102.4,4.3
8017672,102.5,4.3
7812584,102.6,4.3
7845510,102.7,4.3
8249566,102.8,4.3
8638092,102.9,4.3
9154756,103,4.3
9761346,103.1,4.3
10442706.00000000,103.2,4.3
11060748.00000000,103.3,4.3
11485846.00000000,103.4,4.3
11781282.00000000,103.5,4.3
19091874.00000000,114,4.3
18965906.00000000,114.1,4.3
18828876.00000000,114.2,4.3
18603844.00000000,114.3,4.3
18384566.00000000,114.4,4.3
18244876.00000000,114.5,4.3
18150660.00000000,114.6,4.3
18025938.00000000,114.7,4.3
17962696.00000000,114.8,4.3
17960958.00000000,114.9,4.3
18013260.00000000,115,4.3
18135462.00000000,115.1,4.3
18197806.00000000,115.2,4.3
18251346.00000000,115.3,4.3
18467678.00000000,115.4,4.3
18699384.00000000,115.5,4.3
18857154.00000000,115.6,4.3
18962678.00000000,115.7,4.3
19154614.00000000,115.8,4.3
19278048.00000000,115.9,4.3
19195454.00000000,116,4.3
19091710.00000000,116.1,4.3
18818828.00000000,116.2,4.3
18430718.00000000,116.3,4.3
18047214.00000000,116.4,4.3
17654374.00000000,116.5,4.3
17255942.00000000,116.6,4.3
16860710.00000000,116.7,4.3
16632566.00000000,116.8,4.3
16403834.00000000,116.9,4.3
16182488.00000000,117,4.3
16129306.00000000,117.1,4.3
16089044.00000000,117.2,4.3
16134018.00000000,117.3,4.3
16339030.00000000,117.4,4.3
16484204.00000000,117.5,4.3
16734830.00000000,117.6,4.3
17650912.00000000,117.8,4.3
18238112.00000000,117.9,4.3
18782808.00000000,118,4.3
19273610.00000000,118.1,4.3
19671750.00000000,118.2,4.3
21995718.00000000,126.7,4.3
21914470.00000000,126.8,4.3
21946444.00000000,126.9,4.3
7239460,96.1,4.2
7596798,96.2,4.2
7815070,96.3,4.2
8086926,96.4,4.2
8267126,96.5,4.2
8176954,96.6,4.2
8164162,96.7,4.2
8218914,96.8,4.2
8256128,96.9,4.2
8229334,97,4.2
8361052,97.1,4.2
8638328,97.2,4.2
9077068,97.3,4.2
9528280,97.4,4.2
9852290,97.5,4.2
10045950.00000000,97.6,4.2
10066232.00000000,97.7,4.2
10126452.00000000,97.8,4.2
10123334.00000000,97.9,4.2
9822476,98,4.2
9517794,98.1,4.2
8995232,100.7,4.2
9121498,100.8,4.2
9323516,100.9,4.2
9491002,101,4.2
9581522,101.1,4.2
9686288,101.2,4.2
9816884,101.3,4.2
9931664,101.4,4.2
9990070,101.5,4.2
9976896,101.6,4.2
9962600,101.7,4.2
10007816.00000000,101.8,4.2
9919404,101.9,4.2
9614906,102,4.2
9166116,102.1,4.2
8535120,102.2,4.2
8040590,102.3,4.2
7794980,102.4,4.2
7619794,102.5,4.2
7234990,102.6,4.2
7212676,102.7,4.2
7649404,102.8,4.2
8054776,102.9,4.2
8574570,103,4.2
9270584,103.1,4.2
10068312.00000000,103.2,4.2
10781188.00000000,103.3,4.2
11268824.00000000,103.4,4.2
19473076.00000000,108.2,4.2
19216160.00000000,113.9,4.2
18992904.00000000,114,4.2
18790196.00000000,114.1,4.2
18648716.00000000,114.2,4.2
18437212.00000000,114.3,4.2
18251314.00000000,114.4,4.2
18132826.00000000,114.5,4.2
18117174.00000000,114.6,4.2
18022410.00000000,114.7,4.2
17957644.00000000,114.8,4.2
18013128.00000000,114.9,4.2
18150836.00000000,115,4.2
18313506.00000000,115.1,4.2
18461386.00000000,115.2,4.2
18535932.00000000,115.3,4.2
18735436.00000000,115.4,4.2
18892870.00000000,115.5,4.2
18981886.00000000,115.6,4.2
19001586.00000000,115.7,4.2
19102290.00000000,115.8,4.2
19214428.00000000,115.9,4.2
19119128.00000000,116,4.2
18934806.00000000,116.1,4.2
18638480.00000000,116.2,4.2
18233134.00000000,116.3,4.2
17843768.00000000,116.4,4.2
17451244.00000000,116.5,4.2
17055716.00000000,116.6,4.2
16683200.00000000,116.7,4.2
16454274.00000000,116.8,4.2
16268654.00000000,116.9,4.2
16068324.00000000,117,4.2
15995712.00000000,117.1,4.2
15984784.00000000,117.2,4.2
16063574.00000000,117.3,4.2
16345502.00000000,117.4,4.2
16560040.00000000,117.5,4.2
17271232.00000000,117.7,4.2
17900518.00000000,117.8,4.2
21497730.00000000,126.8,4.2
8199142,96.3,4.1
8511940,96.4,4.1
8680418,96.5,4.1
8598612,96.6,4.1
8511636,96.7,4.1
8494894,96.8,4.1
8451526,96.9,4.1
8404546,97,4.1
8538540,97.1,4.1
8783620,97.2,4.1
9046596,97.3,4.1
9373892,97.4,4.1
9623486,97.5,4.1
9813982,97.6,4.1
9836354,97.7,4.1
9820850,97.8,4.1
9743796,97.9,4.1
9473424,98,4.1
9175268,98.1,4.1
8816010,98.2,4.1
9631242,100.8,4.1
9846778,100.9,4.1
10014734.00000000,101,4.1
10101582.00000000,101.1,4.1
10185006.00000000,101.2,4.1
10275962.00000000,101.3,4.1
10331280.00000000,101.4,4.1
10384406.00000000,101.5,4.1
10369566.00000000,101.6,4.1
10323650.00000000,101.7,4.1
10296740.00000000,101.8,4.1
10026506.00000000,101.9,4.1
9626092,102,4.1
9186508,102.1,4.1
8534030,102.2,4.1
7859528,102.3,4.1
7424294,102.4,4.1
7022246,102.5,4.1
6598622,102.6,4.1
6562238,102.7,4.1
7023684,102.8,4.1
7477642,102.9,4.1
8096982,103,4.1
8914244,103.1,4.1
9731520,103.2,4.1
10439676.00000000,103.3,4.1
10876726.00000000,103.4,4.1
19341994.00000000,108.1,4.1
19338284.00000000,108.2,4.1
19180680.00000000,113.9,4.1
18946252.00000000,114,4.1
18693948.00000000,114.1,4.1
18478624.00000000,114.2,4.1
18309242.00000000,114.3,4.1
18140274.00000000,114.4,4.1
18027432.00000000,114.5,4.1
18006830.00000000,114.6,4.1
17983856.00000000,114.7,4.1
18003850.00000000,114.8,4.1
18148570.00000000,114.9,4.1
18303930.00000000,115,4.1
18467052.00000000,115.1,4.1
18633568.00000000,115.2,4.1
18786540.00000000,115.3,4.1
18916438.00000000,115.4,4.1
19022578.00000000,115.5,4.1
19112406.00000000,115.6,4.1
19131338.00000000,115.7,4.1
19141644.00000000,115.8,4.1
19153012.00000000,115.9,4.1
18967688.00000000,116,4.1
18759254.00000000,116.1,4.1
18461360.00000000,116.2,4.1
18055066.00000000,116.3,4.1
17650364.00000000,116.4,4.1
17264312.00000000,116.5,4.1
16873492.00000000,116.6,4.1
16485614.00000000,116.7,4.1
16272020.00000000,116.8,4.1
16102710.00000000,116.9,4.1
15932648.00000000,117,4.1
15909696.00000000,117.1,4.1
15910880.00000000,117.2,4.1
15978446.00000000,117.3,4.1
16255670.00000000,117.4,4.1
16656670.00000000,117.5,4.1
16904860.00000000,117.6,4.1
17502234.00000000,117.7,4.1
18058448.00000000,117.8,4.1
18660376.00000000,117.9,4.1
21263682.00000000,126.8,4.1
8707854,96.4,4
8872844,96.5,4
8795244,96.6,4
8737744,96.7,4
8712490,96.8,4
8666306,96.9,4
8611006,97,4
8753452,97.1,4
8978510,97.2,4
9100656,97.3,4
9208624,97.4,4
9438452,97.5,4
9634008,97.6,4
9651362,97.7,4
9608612,97.8,4
9500858,97.9,4
9271280,98,4
8973106,98.1,4
8613816,98.2,4
8196344,98.3,4
7885430,98.4,4
7749056,98.5,4
10021760.00000000,100.8,4
10232746.00000000,100.9,4
10406184.00000000,101,4
10487598.00000000,101.1,4
10543752.00000000,101.2,4
10533534.00000000,101.3,4
10546956.00000000,101.4,4
10600050.00000000,101.5,4
10585188.00000000,101.6,4
10528634.00000000,101.7,4
10424730.00000000,101.8,4
9951620,101.9,4
9530616,102,4
9111630,102.1,4
8438492,102.2,4
7741630,102.3,4
7065366,102.4,4
6605914,102.5,4
6180768,102.6,4
6144424,102.7,4
6605930,102.8,4
7129858,102.9,4
7958558,103,4
8807276,103.1,4
9621614,103.2,4
10332892.00000000,103.3,4
19210050.00000000,108,4
19218618.00000000,108.1,4
19195924.00000000,108.2,4
19162494.00000000,108.3,4
19068976.00000000,108.4,4
19264506.00000000,113.8,4
19109188.00000000,113.9,4
18865016.00000000,114,4
18617194.00000000,114.1,4
18399056.00000000,114.2,4
18257210.00000000,114.3,4
18090256.00000000,114.4,4
17969950.00000000,114.5,4
17956920.00000000,114.6,4
17974218.00000000,114.7,4
18132364.00000000,114.8,4
18315760.00000000,114.9,4
18471156.00000000,115,4
18634364.00000000,115.1,4
18802046.00000000,115.2,4
19000916.00000000,115.3,4
19041788.00000000,115.4,4
19136386.00000000,115.5,4
19230102.00000000,115.6,4
19245188.00000000,115.7,4
19226632.00000000,115.8,4
19060998.00000000,115.9,4
18821092.00000000,116,4
18612636.00000000,116.1,4
18316870.00000000,116.2,4
17908466.00000000,116.3,4
17519612.00000000,116.4,4
17207672.00000000,116.5,4
16835736.00000000,116.6,4
16458286.00000000,116.7,4
16234194.00000000,116.8,4
16065250.00000000,116.9,4
15957096.00000000,117,4
15996960.00000000,117.1,4
15998160.00000000,117.2,4
16069484.00000000,117.3,4
16366858.00000000,117.4,4
16706328.00000000,117.5,4
8792382,96.4,3.9
8953144,96.5,3.9
8903476,96.6,3.9
8902888,96.7,3.9
8897000,96.8,3.9
8882956,96.9,3.9
8837222,97,3.9
8985090,97.1,3.9
9101484,97.2,3.9
9140532,97.3,3.9
9194026,97.4,3.9
9293808,97.5,3.9
9475472,97.6,3.9
9477790,97.7,3.9
9377180,97.8,3.9
9247490,97.9,3.9
9073878,98,3.9
8839448,98.1,3.9
8482404,98.2,3.9
8141834,98.3,3.9
7949572,98.4,3.9
7827714,98.5,3.9
7728828,98.6,3.9
10394824.00000000,100.8,3.9
10555614.00000000,100.9,3.9
10724848.00000000,101,3.9
10786332.00000000,101.1,3.9
10810894.00000000,101.2,3.9
10783260.00000000,101.3,3.9
10708732.00000000,101.4,3.9
10728062.00000000,101.5,3.9
10711044.00000000,101.6,3.9
10602072.00000000,101.7,3.9
10421358.00000000,101.8,3.9
9933024,101.9,3.9
9397848,102,3.9
8944434,102.1,3.9
8276164,102.2,3.9
7527300,102.3,3.9
6828612,102.4,3.9
6330524,102.5,3.9
5874530,102.6,3.9
5834414,102.7,3.9
6359582,102.8,3.9
6981794,102.9,3.9
7812636,103,3.9
8794080,103.1,3.9
9620114,103.2,3.9
10344336.00000000,103.3,3.9
19100924.00000000,108.1,3.9
19067382.00000000,108.2,3.9
19034230.00000000,108.3,3.9
18987132.00000000,108.4,3.9
19370028.00000000,113.7,3.9
19166882.00000000,113.8,3.9
18998878.00000000,113.9,3.9
18768300.00000000,114,3.9
18539842.00000000,114.1,3.9
18341102.00000000,114.2,3.9
18209014.00000000,114.3,3.9
18070400.00000000,114.4,3.9
17956674.00000000,114.5,3.9
17963882.00000000,114.6,3.9
18045232.00000000,114.7,3.9
18212434.00000000,114.8,3.9
18465046.00000000,114.9,3.9
18645984.00000000,115,3.9
18809064.00000000,115.1,3.9
19020160.00000000,115.2,3.9
19225996.00000000,115.3,3.9
19258792.00000000,115.4,3.9
19245242.00000000,115.5,3.9
19328006.00000000,115.6,3.9
19345452.00000000,115.7,3.9
19186950.00000000,115.8,3.9
18986922.00000000,115.9,3.9
18722018.00000000,116,3.9
18480458.00000000,116.1,3.9
18178934.00000000,116.2,3.9
17793792.00000000,116.3,3.9
17432390.00000000,116.4,3.9
17126514.00000000,116.5,3.9
16841844.00000000,116.6,3.9
16490914.00000000,116.7,3.9
16267120.00000000,116.8,3.9
16133312.00000000,116.9,3.9
16042786.00000000,117,3.9
16098446.00000000,117.1,3.9
16160990.00000000,117.2,3.9
16246938.00000000,117.3,3.9
16550774.00000000,117.4,3.9
16995140.00000000,117.5,3.9
17507462.00000000,117.6,3.9
9020808,96.5,3.8
9027712,96.6,3.8
9027068,96.7,3.8
9021272,96.8,3.8
9010706,96.9,3.8
9029932,97,3.8
9105726,97.1,3.8
9143376,97.2,3.8
9181234,97.3,3.8
9235742,97.4,3.8
9293264,97.5,3.8
9350540,97.6,3.8
9272482,97.7,3.8
9161908,97.8,3.8
9035322,97.9,3.8
8860508,98,3.8
8684692,98.1,3.8
8478974,98.2,3.8
8287164,98.3,3.8
8094864,98.4,3.8
7972858,98.5,3.8
7893052,98.6,3.8
10887300.00000000,100.9,3.8
10954560.00000000,101,3.8
10983250.00000000,101.1,3.8
11002042.00000000,101.2,3.8
10975544.00000000,101.3,3.8
10900522.00000000,101.4,3.8
10806788.00000000,101.5,3.8
10706434.00000000,101.6,3.8
10557566.00000000,101.7,3.8
10362536.00000000,101.8,3.8
9888372,101.9,3.8
9319678,102,3.8
8805496,102.1,3.8
8104808,102.2,3.8
7339338,102.3,3.8
6652352,102.4,3.8
6142640,102.5,3.8
5671584,102.6,3.8
5732742,102.7,3.8
6328542,102.8,3.8
6948412,102.9,3.8
7788594,103,3.8
8770230,103.1,3.8
9751230,103.2,3.8
10564972.00000000,103.3,3.8
18976452.00000000,108.2,3.8
18948228.00000000,108.3,3.8
19507332.00000000,113.6,3.8
19320896.00000000,113.7,3.8
19117200.00000000,113.8,3.8
18916910.00000000,113.9,3.8
18708694.00000000,114,3.8
18485296.00000000,114.1,3.8
18281094.00000000,114.2,3.8
18154366.00000000,114.3,3.8
18033412.00000000,114.4,3.8
17964156.00000000,114.5,3.8
18043654.00000000,114.6,3.8
18126958.00000000,114.7,3.8
18295232.00000000,114.8,3.8
18548248.00000000,114.9,3.8
18790472.00000000,115,3.8
18999864.00000000,115.1,3.8
19238196.00000000,115.2,3.8
19470896.00000000,115.3,3.8
19476968.00000000,115.4,3.8
19443502.00000000,115.5,3.8
19433320.00000000,115.6,3.8
19287206.00000000,115.7,3.8
19122914.00000000,115.8,3.8
18931380.00000000,115.9,3.8
18657608.00000000,116,3.8
18384550.00000000,116.1,3.8
18109238.00000000,116.2,3.8
17755722.00000000,116.3,3.8
17394286.00000000,116.4,3.8
17088218.00000000,116.5,3.8
16815572.00000000,116.6,3.8
16530532.00000000,116.7,3.8
16399096.00000000,116.8,3.8
16277434.00000000,116.9,3.8
16169924.00000000,117,3.8
16242498.00000000,117.1,3.8
16329294.00000000,117.2,3.8
16451706.00000000,117.3,3.8
16859510.00000000,117.4,3.8
17304810.00000000,117.5,3.8
17812680.00000000,117.6,3.8
18424594.00000000,117.7,3.8
20550488.00000000,126.8,3.8
8928750,96.9,3.7
9132124,97,3.7
9229296,97.1,3.7
9257960,97.2,3.7
9295634,97.3,3.7
9350510,97.4,3.7
9375480,97.5,3.7
9320544,97.6,3.7
9238434,97.7,3.7
